id,name,fan_count,talking_about_count,checkins,category,overall_star_rating,price_range,delivery,reserve,waiter,breakfast,lunch,dinner,coffee,drinks
1767554160151519,ROKA The Square : Turkish Mediterranean Restaurant,847,73,1318,Family Style Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
221508694946930,Usta Turkish & Mediterranean Restaurant,413,17,197,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
162923740426674,Topkapi Turkish Restaurant Turc,1453,43,4082,European Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,False
1708699142680893,Bosfor Turkish Grill & Meze Restaurant,3861,31,1488,Turkish Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
135305253240668,Anatolia Turkish Restaurant,1229,22,2467,Turkish Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
526049897423353,Merhaba by Pasha Turkish Restaurant ??? ? ?????,2219,27,14910,Turkish Restaurant,***,Between $10 - $99,True,True,True,False,False,True,False,True
596984203664676,Limon Turkish Restaurant,1047,58,2584,European Restaurant,****,Between $10 - $99,False,True,False,True,False,True,False,False
256243961067831,Ali Baba Turkish Restaurant,3336,225,5518,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
879074382130713,Hakki Baba Turkish & Mediterranean Restaurant,312,1,404,Turkish Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,False
21624819558,Sahara Turkish Restaurant Parramatta,2497,80,11954,European Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
302294169960501,TUANA - The Turkish Family Restaurant,629,3,747,Bar,****,Between $10 - $99,True,True,True,True,True,True,True,True
472070906242646,Alaturka Turkish Restaurant,1173,5,1858,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,False,True,True,True
117148005021385,Bereket turkish restaurant,519,15,1387,Turkish Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
1080543988657961,Galata Turkish Restaurant,402,5,507,Pub,****,Under $10,True,True,True,False,True,True,True,True
422494654500362,Anatolian Turkish Restaurant,688,7,3327,Turkish Restaurant,****,Between $10 - $99,False,True,False,True,True,True,True,True
116858768424053,Pasha Turkish Restaurant,389,6,1735,Turkish Restaurant,****,Between $10 - $99,True,True,False,True,True,True,False,True
161180067315345,Aladdin Turkish Restaurant & Shisha Lounge,705,10,3364,Turkish Restaurant,****,Under $10,False,True,False,False,True,True,True,True
216058281859057,Havin Turkish Restaurant,894,16,2537,European Restaurant,****,Between $100 - $999,False,True,True,False,True,True,True,True
629657017161209,????????? Safranbolu Turkish Restaurant,7967,362,9839,Turkish Restaurant,****,Between $10 - $99,False,True,False,False,True,True,True,False
1647554958833305,Ottoman Turkish Restaurant,709,13,1693,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,False,True,False,False
226229677429445,La Rustica Restaurant Surfers Paradise 2 Italian's & a Turkish In-Law,620,2,1240,Turkish Restaurant,****,Between $10 - $99,True,True,True,False,False,True,False,False
1483262195251579,Marina meze Grill Turkish Restaurant,1471,41,5615,Seafood Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
1817377155207116,Al Afiya Turkish Village Restaurant,584,55,137,Abruzzo Restaurant,*****,Under $10,True,True,True,True,True,True,True,True
435804189829932,Ottoman Turkish Restaurant,2104,29,8084,Mediterranean Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
226817847356840,Derwish Halal Turkish Mediterranean Restaurant,1104,18,7951,Turkish Restaurant,None,Between $100 - $999,True,True,True,True,True,True,True,True
134843256541644,Anatolia Restaurant - Turkish Cuisine,2657,34,2267,European Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
186976671423468,Az Turkish Restaurant,554,7,1359,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,False,True,False,False
210725022436101,Istanbul Turkish Restaurant Canterbury,456,1,1262,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
326841474191122,Saray Turkish Restaurant II,1186,40,3081,Turkish Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,True
364738380602,Seaside Turkish Restaurant,843,13,3651,Bar & Grill,****,Between $10 - $99,True,True,True,False,True,True,True,True
1443888429172683,Agora Turkish Restaurant,260,4,1362,Turkish Restaurant,****,Between $10 - $99,True,False,True,False,True,True,True,True
167527803651,Uskudar Turkish Restaurant,302,15,1190,Turkish Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
370515489723620,Cinar Turkish Restaurant,733,18,1624,Turkish Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,False
165822172691,Turkish Cuisine 19 Numara Bos Cirrik 2  Restaurant,189,2,453,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
326355434087674,Antalya Turkish Restaurant,349,16,2272,Turkish Restaurant,****,Between $100 - $999,False,True,False,False,False,True,False,False
156184801077446,Harem Turkish Restaurant,549,1,1595,Turkish Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,False
1098989783458040,Turkish Restaurant K-Marash,2222,24,415,Turkish Restaurant,****,Between $100 - $999,False,True,False,False,False,True,False,False
233609323648884,Türk Sofrasi Ocakbasi Marktplatz,1552,179,5098,Turkish Restaurant,****,Under $10,False,False,True,False,True,True,True,True
314257915298967,Divan Restaurang,42010,117,11645,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,False
774728285908025,Istanbul Meyhane Bakü,14973,535,8252,Turkish Restaurant,****,Under $10,True,True,True,True,True,True,True,True
1640977239515084,Lale-i Rumi,22126,47,4506,Turkish Restaurant,****,Between $100 - $999,True,True,True,False,True,True,False,False
175030682670848,Gokyuzu,2553,264,25371,Turkish Restaurant,****,Between $10 - $99,False,True,False,False,True,True,False,False
248351311854024,SAKIP USTA Gaziantep,4984,279,35358,Turkish Restaurant,****,Between $100 - $999,True,True,True,True,True,True,False,False
215966511754993,MAV? & YE??L RESTAURANT,21111,375,12912,Turkish Restaurant,****,Under $10,True,True,True,True,True,True,True,False
407715635931175,De?irmen Restaurant,2386,381,10752,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
185075358223278,?ark Mesire,7837,676,52174,Turkish Restaurant,****,Under $10,False,True,True,True,False,False,True,False
128065143960345,Arnavutk?y Kuzu Sofras?,2834,149,37489,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,False,False
1453706614916697,Hano?lu Kona?? Melih Hano?lu,5164,143,8141,Turkish Restaurant,****,More than $1000,False,True,False,True,True,True,True,False
282446675107277,Saki Restaurant,14123,70,21767,Turkish Restaurant,****,More than $1000,False,True,True,True,True,True,True,True
484455661570335,Devran Restaurant Haringey,5516,50,14743,Turkish Restaurant,****,Under $10,False,True,False,False,True,True,False,False
528039277218595,Denizat? Restaurant & Bar,2098,164,14352,Turkish Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
348317518090,Bosphorous Turkish Cuisine of Orlando,13404,250,26551,Turkish Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
1781874832093314,Hasan Kolcuoglu Qatar-Turkish Restaurant,14453,2152,892,Turkish Restaurant,****,Under $10,False,True,True,False,True,True,True,True
156936524319757,F?cc?n,14804,128,19252,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,False,True
1102233399823167,Tiritcizade Restoran,6540,542,1260,Turkish Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,False
214666521896076,Lalezar,4059,1295,28206,Turkish Restaurant,****,Under $10,False,True,True,True,True,True,True,False
695529807250080,Turknaz Restaurant,10070,188,6973,Turkish Restaurant,****,Between $10 - $99,False,True,False,False,True,True,True,True
119975878337918,Karabak Türk Mutfa?? Tbilisi,8767,116,4940,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,False
699415093556281,Skew Restaurant,2044,190,3313,Turkish Restaurant,****,Between $100 - $999,False,True,True,False,True,True,False,False
362272180546470,Restaurang Saray,18572,85,15603,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,False,False
187696271341999,Ku?ulu Park Restaurant,1359,87,9717,Turkish Restaurant,****,Under $10,True,True,True,True,True,True,True,False
801118756617193,Sezam Garden Food,1550,132,7160,Turkish Restaurant,****,More than $1000,False,True,True,True,True,True,True,True
622825194458589,Restaurant Edessa,10887,500,4863,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
238655276165565,Naml? Kebap Baku,11553,60,14802,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,False,True
111028018930235,Taci's Beyti,3553,69,20623,Turkish Restaurant,****,Between $10 - $99,True,False,True,False,True,True,False,False
114807918554004,"Sepetçio?lu Restaurant, Yalova",2971,115,29270,Turkish Restaurant,****,Under $10,True,True,True,True,True,True,False,False
117493491666006,Akol Radika Bal?k Restaurant,1697,2,13063,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,False,True,False,True
1805167026387359,Misya meze grill,1998,105,4466,Turkish Restaurant,****,Under $10,False,True,True,False,True,True,True,True
204081822940739,Saphire Restaurant,17740,157,9584,Turkish Restaurant,****,Under $10,True,True,True,True,True,True,True,True
307222309432427,Hac?day? Restaurant,1783,46,10828,Turkish Restaurant,None,Between $10 - $99,True,True,True,False,True,True,False,False
190510054476776,HAYAT Lokantasi,42199,86,25114,Turkish Restaurant,****,More than $1000,False,True,False,True,True,True,False,False
188879121546527,Osmanl? Tulumbac?s? Cafe & Restaurant,3011,118,6914,Turkish Restaurant,****,Under $10,False,True,True,True,True,True,True,True
334514913334538,Rize Liman Lokantas?,1632,356,14588,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,False,False
144451665607676,Kaplan Da? Restoran,2649,134,12586,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,True
141157629336426,KENT Restaurant Fünfhaus,2784,164,13916,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
587427428082045,Sar?han Ba?ak?ehir,1144,62,6237,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,False
247978158068,Mevlana Restaurant,5789,156,23543,Turkish Restaurant,****,Under $10,True,True,True,True,True,True,True,True
1416721478603377,Do?al Dükkan Ke?ap,3531,193,14580,Turkish Restaurant,****,Under $10,True,True,True,True,True,True,True,False
394122383983057,Havet Restaurant,6106,219,34698,Turkish Restaurant,****,Under $10,False,True,True,True,True,True,True,True
114521275365430,Yavuzbey Pendik,25274,144,14209,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,False
1520095481590884,Melih ?ge Tekirda? K?ftecisi,936,217,14689,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,False
274288032599365,G?rkem Kilis Sofras? - Florya,2616,124,37541,Turkish Restaurant,****,Between $100 - $999,True,True,True,True,True,True,True,False
564842360359383,ãØÚã ÓÑÇí - Saray Restaurant,27889,23,264,Turkish Restaurant,****,Under $10,False,True,False,False,True,True,False,False
212226378799842,Divan Floreasca,32827,82,4956,Turkish Restaurant,****,Between $100 - $999,False,True,True,True,True,True,True,True
1376584902643064,Safran Rize,2173,93,7047,Turkish Restaurant,***,Between $10 - $99,False,True,True,True,True,True,True,False
233823763436538,Bursa Evi,3491,5,9405,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,False
140082639413585,"K?smet Pide Salonu, Nazilli",5634,730,29107,Turkish Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,False
1541142039473147,Sofra Turke Tirana,15664,120,1440,Turkish Restaurant,****,Under $10,True,True,False,True,True,True,True,False
1163277833710555,Al KABAB Restaurant Johar Town,11618,27,1108,Turkish Restaurant,****,More than $1000,True,True,True,False,True,True,False,True
969455356440584,LALE Restaurant Mannheim,1346,533,5783,Turkish Restaurant,None,Between $10 - $99,False,True,True,True,True,True,True,True
108074396041811,"Tarihi Sultanahmet K?ftecisi Selim Usta - Baku, Azerbaycan",77563,128,5147,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,False,False
409317082578288,La Flamme d'Istanbul,39334,73,1541,Turkish Restaurant,****,Under $10,True,True,True,False,True,True,False,False
202217603216594,Kubbealt?,2234,111,13011,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,False,False
1348627631829515,A'la Turkish Cuisine,5497,128,772,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,False
506222536137586,Restaurante El Turco,8366,166,2486,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
347308495447534,Deraliye Restaurant,12125,49,2205,Turkish Restaurant,****,Between $100 - $999,False,True,False,False,True,True,False,False
343470595995718,K?fteci Ramiz Azerbaijan,5540,55,464,Turkish Restaurant,****,Under $10,False,False,False,False,True,True,False,False
1443285072589267,Taylan Restaurant,2042,40,10709,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,False,False
133766846660256,Centreway Kebabs 25 Centreway Keilor East 3033,4801,716,1490,Turkish Restaurant,****,Under $10,False,True,False,True,True,True,False,True
1666192536931314,?i? K?fte Skopje,10078,359,88,Turkish Restaurant,****,Under $10,True,True,True,True,True,True,False,False
579058008942484,Turcomania,11156,114,1072,Turkish Restaurant,****,Under $10,True,True,True,True,True,True,True,False
213810078718915,?elale Dere Restaurant,3738,741,31608,Mountain,****,Between $100 - $999,False,True,True,True,True,True,False,True
745427762240159,KasapDoner/ Azerbaijan,14113,41,2600,Turkish Restaurant,None,Between $10 - $99,True,True,True,False,True,True,False,True
1080390532010531,Doner King ˜ÈÇÈ? ÈÇÏÔÇÀ,6626,2,289,Turkish Restaurant,****,Under $10,True,True,True,False,True,True,False,False
490330931052278,ÃÝäÏã,13948,372,344,Turkish Restaurant,****,Between $100 - $999,False,True,True,True,True,True,True,True
631396300353021,Turkish ØÈáíÉ - Moujir,7596,21,432,Restaurant,****,Under $10,True,False,True,True,True,True,True,True
381656678709394,Panet Restaurant,4226,39,18394,Turkish Restaurant,****,Between $100 - $999,True,True,True,True,True,True,True,False
1022469477803319,Minhar,23250,5,288,Turkish Restaurant,****,Between $10 - $99,False,False,False,False,True,True,False,False
462938097060018,S?la Restaurant,50069,28,217,Turkish Restaurant,****,Between $10 - $99,False,False,False,False,True,True,True,False
1040399699372926,Anatoli Turkish Restaurant,713,14,810,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,False,True,True,True
147981858592801,Aba Istanbul Turkish Restaurant,596,14,6358,Halal Restaurant,****,Between $10 - $99,True,True,False,True,True,True,True,True
200130293452017,Efes One Turkish Restaurant and Bar,1091,33,4375,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,False
119724708137059,Bosphorus Turkish Restaurant,80,13,679,European Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
549821801860780,Tulip Authentic Turkish Restaurant,499,26,1416,Bar & Grill,****,Between $10 - $99,False,True,True,False,True,True,True,True
898033330255967,Little Istanbul Place Turkish Restaurant,508,5,409,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,False
168531043261110,Ala Turka Turkish Restaurant,357,25,2505,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,False,True,False,True
810604989001052,Sultan Baklava - Mediterranean Cuisine - San Diego Turkish Restaurant,971,30,3627,Persian/Iranian Restaurant,****,Between $100 - $999,False,True,True,False,True,True,True,False
669411153072538,PASHA Turkish Restaurant,4837,8,1591,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
416483645228620,Turkish Restaurant Dukat,877,16,1741,Turkish Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,False
184460788274846,Turkish Restaurant Golden Kebap,915,4,2504,Turkish Restaurant,****,Under $10,False,True,True,True,True,True,True,True
1820563808198344,Ottoman Palace Turkish Restaurant,1853,31,78,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,False
1496924270535807,Charcoal Grill Turkish restaurant,679,2,4259,Turkish Restaurant,****,Between $10 - $99,True,False,True,False,True,True,False,True
475236669166527,Tuba - Authentic Turkish Restaurant,604,19,3702,Vegetarian/Vegan Restaurant,****,Between $10 - $99,True,True,True,False,False,True,False,False
1078382152241631,Cinar Turkish Restaurant West Caldwell,305,14,780,Mediterranean Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
164332940249374,Istanbul Restaurant,5114,17,3051,Turkish Restaurant,****,Between $10 - $99,False,False,True,False,True,True,True,True
1075212055909476,Pamukkale Turkish Restaurant Wellingborough Road,470,7,490,Turkish Restaurant,****,Between $10 - $99,False,True,True,True,True,True,False,True
287419821679136,Cinar Turkish Restaurant Emerson,117,39,320,Turkish Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,False
948722505272755,Ankara Turkish Restaurant,526,12,289,Cafe,****,Between $100 - $999,False,True,True,False,True,True,True,True
109461715808957,Turkish Restaurant Hisar,229,21,489,European Restaurant,****,Between $10 - $99,False,True,False,False,True,True,False,False
192444857818612,LD Deniz Turkish Restaurant in Redditch,368,4,591,European Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
225761924117018,Star Kebab T?r?k ?tterem / Turkish Restaurant,2988,10,5021,European Restaurant,****,Under $10,True,True,True,True,True,True,False,False
841518602539368,Doors Turkish Restaurant ?????,450,4,181,Lounge,****,Between $10 - $99,False,True,True,True,True,True,True,True
325260774199338,Marmaris Turkish Restaurant Dubai,1317,2,712,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
1754322184796406,Ciragan Palace Turkish Grill & Restaurant,82,1,79,Turkish Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,True
560278964062142,Keyf  Mediterranean & Turkish  Restaurant Cafe & Bar,1667,11,1159,Turkish Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
151438038342561,Ali Baba Mediterranean and turkish cuisine,2376,39,2769,Turkish Restaurant,****,Between $10 - $99,True,True,True,False,True,True,False,True
334714189985907,Antalya Turkish Restaurant,222,5,51,Halal Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,False
736623443052294,Titiz Turkish Restaurant,1514,32,2379,Turkish Restaurant,****,Between $10 - $99,False,True,False,True,True,True,True,True
136740739740480,Antalya Restaurant (Nottingham),843,9,4042,Turkish Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
363445240359380,Gobi Cave Turkish Restaurant,1762,30,558,Turkish Restaurant,****,Under $10,True,True,True,False,True,True,True,True
1662905200687413,Y?ld?z Turkish restaurant?   ?????????  ?????,226,38,160,Turkish Restaurant,*****,Between $100 - $999,False,True,True,False,True,True,True,True
718638794961603,Supra Turkish Restaurant ?????,4875,17,741,Turkish Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,False
184806228276433,TM Turkish Restaurant,1186,4,1057,Family Style Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
281086755639548,King Of Istanbul Turkish Restaurant&Sweet,69,4,166,Restaurant,None,Under $10,True,False,True,True,True,True,False,False
1568207010154531,Ningbo Mevlana Turkish Restaurant,54,2,28,European Restaurant,****,Between $100 - $999,False,True,True,True,True,True,True,True
269854649706276,?????????? Turkish Restaurant Sakliev,307,3,750,Turkish Restaurant,****,Between $10 - $99,False,True,False,False,True,True,True,True
513906935409394,Turkish Doner EM Marash & Turkish Doner K-Marash SARAJ,1350,11,584,Family Style Restaurant,****,Between $10 - $99,True,True,True,False,True,False,True,False
140540159432478,ãØÚã ÞæÒÇá ÇáÊÑßí / Guzel Turkish restaurant,2104,18,45,Turkish Restaurant,****,Under $10,True,True,True,True,True,True,True,True
163068007050804,?????????????????Turkish Restaurant istanbul KONAK,559,2,615,Turkish Restaurant,****,Between $100 - $999,False,True,False,False,True,True,False,True
201176720291642,"Mangal Karagana Turkish Restaurant Bar and Takeaway in Bexleyheath, London",637,8,287,Fast Food Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
323203417856778,Ottoman Turkish Restaurant Bangkok,90,2,227,Turkish Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
991303457584092,?ehrazat Turkish Restaurant,60,3,91,Restaurant,*****,Under $10,True,True,True,False,True,True,True,True
169062553144557,???????????????????TURKISH RESTAURANT ISTANBUL SULTAN HONMACHI,340,1,231,Halal Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
316889428382269,Efes Turkish Restaurant and Take away,135,1,388,Barbecue Restaurant,None,Under $10,False,True,True,False,True,True,True,True
232515637098042,Kievlyanochka / Ukrainian Restaurant,315,64,1718,Restaurant,****,Between $10 - $99,False,True,False,True,True,True,True,False
18923429152,Ukrainian Restaurant,301,2,220,Diner,****,Under $10,False,True,False,False,True,True,False,False
1544280025856379,Rondel Ukrainian Restaurant,1242,12,1364,Modern European Restaurant,****,Between $10 - $99,True,True,True,False,False,True,False,False
1634576050206365,MJ Ukrainian Restaurant,897,128,382,Ukrainian Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
138814655195,Veselka :: Bece??a,10772,380,46373,Modern European Restaurant,****,Between $10 - $99,True,False,True,True,True,True,True,True
282099711893311,Lanterns Vietnamese Restaurant,631,80,4405,Vietnamese Restaurant,****,Under $10,False,True,False,True,True,True,False,False
133382533400763,Cordon Bleu Vietnamese Restaurant,665,3,2879,Pho Restaurant,****,Under $10,False,False,False,False,True,True,False,False
166259010113285,Vu's Vietnamese Restaurant,1417,25,1810,Vietnamese Restaurant,****,Between $10 - $99,True,True,True,False,False,True,True,True
292272544121638,Thuan Kieu Vietnamese Restaurant,1371,49,3685,Thai Restaurant,****,Under $10,True,True,True,False,True,True,True,True
1138106149552508,B?p Nhà X? Qu?ng,15353,1048,16360,Vietnamese Restaurant,****,Under $10,True,True,True,False,True,True,False,False
877649582356583,SOHO Garden,24028,4,3130,Vietnamese Restaurant,****,Under $10,False,False,False,True,True,True,False,True
169708176559054,Wrap & Roll - Nét riêng cu?n Vi?t,40622,253,5513,Vietnamese Restaurant,****,Between $10 - $99,True,True,True,True,True,True,True,True
930369250322776,Ruby Restaurant - Traditional Vietnamese & Asian Cuisine,306,14,785,Vietnamese Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
234953546578984,Nam Yeng Vietnamese Thai Restaurant,639,30,361,Pho Restaurant,****,Between $10 - $99,False,True,True,False,False,True,False,False
132992670233838,Thanh Linh Vietnamese Restaurant,1419,51,3745,Pho Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
151422698379798,White Lotus Vietnamese Restaurant,2749,41,279,Pho Restaurant,****,Between $10 - $99,True,True,True,False,True,True,True,True
561036020584672,Secret Garden - Home-Cooked Vietnamese Restaurant & Tea House,20030,48,744,Restaurant,****,Under $10,False,True,True,False,True,True,False,True
389517884496570,Pho Viet Vietnamese Restaurant,927,51,4610,Pho Restaurant,****,Under $10,False,False,False,False,True,True,False,False
407385552632597,Sapa Modern Vietnamese Restaurant,722,35,2666,Pho Restaurant,****,Between $10 - $99,False,True,True,False,False,True,False,False
394885300559194,Pot Au Pho Vietnamese Restaurant,646,7,2262,Vietnamese Restaurant,****,Under $10,False,True,True,True,True,True,True,True
655342361198112,Hao Hao Vietnamese & Chinese Restaurant,162,7,523,Vietnamese Restaurant,****,Between $10 - $99,True,False,True,False,True,True,False,False
214806262062745,Gia Phu Vietnamese & Chinese Restaurant,341,4,640,Pho Restaurant,****,Under $10,False,True,True,False,True,True,True,True
615418592001935,Lotus Vietnamese Restaurant,237,1,100,Vietnamese Restaurant,*****,Between $10 - $99,True,True,False,False,True,True,True,True
944068958971256,HOT TASTE,17111,3450,4137,Vietnamese Restaurant,****,Under $10,True,True,True,False,True,True,False,True
1420964258118936,Lemon Grass,19759,116,9815,Vietnamese Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
170430153089138,B?n Ch? H??ng Liên,19566,63,4792,Vietnamese Restaurant,****,Under $10,False,False,False,True,True,True,False,False
1497596497215338,Gà Không l?i tho?t - 97 Nguy?n Khang,21952,69,765,Vietnamese Restaurant,*****,Under $10,False,False,False,True,True,True,False,True
123178951083992,Mai's Restaurant,10410,341,76439,Vietnamese Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
604982656348932,Hoi An Vietnamese Cuisine & Bar,6362,38,2049,Vietnamese Restaurant,****,Under $10,False,True,True,False,True,True,True,True
188765884548120,@Pho.com Vietnamese Restaurant,267,57,718,Pho Restaurant,****,Between $10 - $99,False,True,True,True,True,True,True,True
134906959856399,Doan's Vietnamese Restaurant,583,20,3997,Vietnamese Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
818779688213352,Pho Vy Vietnamese Restaurant - Yukon,146,11,526,Sushi Restaurant,****,Between $10 - $99,False,False,True,False,True,True,True,False
320088226279,Pho Lotus Vietnamese Restaurant,3005,59,7002,Pho Restaurant,****,Under $10,False,True,True,False,True,True,False,False
109667565729434,Sunflower Vietnamese Restaurant,502,17,2135,Vietnamese Restaurant,****,Between $100 - $999,False,True,True,False,True,True,True,True
195977953757438,Green Mango Vietnamese Restaurant,1044,56,2110,Asian Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
130027010385880,Pho Thanh Vietnamese Restaurant,505,92,2980,Pho Restaurant,****,Under $10,False,False,True,True,True,True,False,False
957460487700246,Nam Vietnamese Restaurant,249,6,419,Pho Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
165641876840511,Nha Trang Vietnamese Restaurant,319,26,2127,Vietnamese Restaurant,****,Under $10,False,True,False,False,False,True,False,False
463794420339161,Phuong Vietnamese Restaurant,683,4,2069,Vietnamese Restaurant,****,Under $10,False,False,False,True,True,True,False,False
386799231656500,Saigon Quan Vietnamese Restaurant,218,50,28,Restaurant,****,Under $10,True,False,True,True,True,True,False,True
230253034111061,Sunflower Vietnamese Restaurant,90,4,115,Vietnamese Restaurant,****,Under $10,False,False,True,False,True,True,True,False
307121155980807,Cam Ranh Bay Vietnamese and Japanese Restaurant,341,4,946,Sushi Restaurant,****,Between $10 - $99,False,True,False,False,True,True,False,True
358263040910561,Long Phung Vietnamese Restaurant,375,48,2569,Pho Restaurant,****,Between $10 - $99,False,False,False,False,True,True,True,True
328479777169030,Com Viet Vietnamese Restaurant,511,8,3282,Vietnamese Restaurant,****,Between $10 - $99,False,False,False,False,True,True,False,False
205571392948471,Far East Nashville Vietnamese Restaurant,3042,24,1139,Pho Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
477571912316815,Thanh Nga Nine Vietnamese Restaurant & Bar,447,6,1987,Vietnamese Restaurant,****,Between $10 - $99,False,True,True,True,True,True,False,True
347602488594762,Hy Vong Vietnamese Restaurant & Catering,1084,6,791,Vietnamese Restaurant,****,Between $10 - $99,False,True,False,False,False,True,False,False
284587524884917,Quyên Vietnamese Restaurant,418,17,882,Pho Restaurant,****,Under $10,False,True,False,False,True,True,False,False
1704451843127968,Cam Ranh Restaurant - Fresh Vietnamese Grill,62,10,133,Vietnamese Restaurant,****,Under $10,False,True,True,False,True,True,False,False
191514127542418,PHD Vietnamese Restaurant,577,8,6204,Pho Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
187829841342749,Lemongrass Vietnamese Restaurant,413,6,464,Pho Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
98245921660,Long Provincial Vietnamese Restaurant,551,8,6614,Vietnamese Restaurant,****,Between $10 - $99,False,True,True,False,True,True,True,True
320290401360180,Siamama Thai & Vietnamese Restaurant,5351,23,4834,Thai Restaurant,***,Between $10 - $99,False,True,False,False,True,True,False,True
184370197178,Pho Saigon Vietnamese Restaurant,628,13,1941,Pho Restaurant,****,Under $10,False,True,True,True,True,True,False,True
1090189824341516,B?n Ch? Vi?tnamese Restaurant,1583,6,776,Pho Restaurant,****,Between $10 - $99,True,False,True,False,True,True,True,True
290108821069182,Ngon Vietnamese Restaurant,460,4,1368,Asian Restaurant,****,Between $10 - $99,False,True,True,False,True,True,False,False
